_id,date_time,maxtempC,mintempC,totalSnow_cm,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
61aa1e9737a24bc4e304bcfe,2014-08-14,24,15,0.0,19,20,19,20,16,70,0.7,1010,24,10,280,14
61aa1e9737a24bc4e304bcff,2014-08-15,22,15,0.0,18,19,18,17,26,68,0.2,1013,22,10,290,11
61aa1e9737a24bc4e304bd00,2014-08-16,25,16,0.0,21,21,20,15,17,67,0.0,1014,25,10,239,10
61aa1e9737a24bc4e304bd01,2014-08-17,26,18,0.0,22,22,21,19,40,72,3.2,1011,26,10,282,12
61aa1e9737a24bc4e304bd02,2014-08-18,28,17,0.0,22,22,22,10,1,70,0.0,1011,28,10,288,8
61aa1e9737a24bc4e304bd03,2014-08-19,26,18,0.0,24,24,23,10,19,74,0.0,1012,26,10,102,8
61aa1e9737a24bc4e304bd04,2014-08-20,26,18,0.0,23,23,22,11,47,74,0.3,1015,26,9,167,7
61aa1e9737a24bc4e304bd05,2014-08-21,26,19,0.0,22,22,22,14,30,70,0.7,1017,26,10,164,9
61aa1e9737a24bc4e304bd06,2014-08-22,23,19,0.0,21,21,21,14,67,86,5.3,1016,23,8,102,9
61aa1e9737a24bc4e304bd07,2014-08-23,23,17,0.0,20,21,20,13,57,79,0.5,1018,23,10,83,9
61aa1e9737a24bc4e304bd08,2014-08-24,25,16,0.0,22,22,21,12,20,75,0.3,1020,25,10,75,8
61aa1e9737a24bc4e304bd09,2014-08-25,30,19,0.0,25,25,24,7,3,71,0.0,1020,30,10,247,5
61aa1e9737a24bc4e304bd0a,2014-08-26,29,20,0.0,25,25,24,11,4,74,0.0,1020,29,10,173,7
61aa1e9737a24bc4e304bd0b,2014-08-27,30,20,0.0,26,26,24,11,8,77,1.0,1015,30,10,225,8
61aa1e9737a24bc4e304bd0c,2014-08-28,26,18,0.0,22,22,21,21,6,71,0.9,1013,26,10,328,14
61aa1e9737a24bc4e304bd0d,2014-08-29,28,16,0.0,21,21,21,12,6,69,0.0,1021,28,10,124,9
61aa1e9737a24bc4e304bd0e,2014-08-30,25,17,0.0,22,22,21,16,28,77,0.0,1023,25,10,169,11
61aa1e9737a24bc4e304bd0f,2014-08-31,28,20,0.0,26,26,24,19,51,86,29.0,1018,28,8,226,11
61aa1e9737a24bc4e304bd10,2014-09-01,29,21,0.0,27,27,25,14,24,85,14.8,1014,29,9,221,8
61aa1e9737a24bc4e304bd11,2014-09-02,30,22,0.0,29,29,26,20,17,81,14.6,1011,30,9,236,11
61aa1e9737a24bc4e304bd12,2014-09-03,31,20,0.0,26,26,24,14,11,72,4.8,1015,31,10,292,9
61aa1e9737a24bc4e304bd13,2014-09-04,28,21,0.0,25,25,24,13,11,67,0.0,1021,28,10,166,8
61aa1e9737a24bc4e304bd14,2014-09-05,28,20,0.0,26,26,24,15,27,87,2.6,1019,28,9,200,10
61aa1e9737a24bc4e304bd15,2014-09-06,30,22,0.0,28,28,25,20,33,87,19.2,1013,30,9,243,12
61aa1e9737a24bc4e304bd16,2014-09-07,26,17,0.0,23,23,21,10,28,75,5.7,1018,26,9,72,8
61aa1e9737a24bc4e304bd17,2014-09-08,23,18,0.0,20,21,20,20,6,71,0.2,1024,23,10,72,14
61aa1e9737a24bc4e304bd18,2014-09-09,22,17,0.0,19,20,19,21,58,78,0.8,1023,22,10,61,14
61aa1e9737a24bc4e304bd19,2014-09-10,25,16,0.0,20,20,20,14,9,78,0.0,1018,25,10,93,10
61aa1e9737a24bc4e304bd1a,2014-09-11,26,18,0.0,23,23,22,22,45,88,1.0,1013,26,8,234,14
61aa1e9737a24bc4e304bd1b,2014-09-12,25,15,0.0,19,19,19,14,23,77,0.2,1018,25,10,209,10
61aa1e9737a24bc4e304bd1c,2014-09-13,25,15,0.0,22,22,21,15,50,80,0.9,1016,25,9,232,10
61aa1e9737a24bc4e304bd1d,2014-09-14,21,11,0.0,14,15,14,13,16,76,0.1,1023,21,10,247,9
61aa1e9737a24bc4e304bd1e,2014-09-15,24,11,0.0,16,17,16,15,12,69,0.0,1021,24,10,194,9
61aa1e9737a24bc4e304bd1f,2014-09-16,22,14,0.0,17,17,17,8,36,79,2.2,1015,22,9,233,5
61aa1e9737a24bc4e304bd20,2014-09-17,25,13,0.0,18,18,18,10,1,62,0.0,1016,25,10,292,7
61aa1e9737a24bc4e304bd21,2014-09-18,23,13,0.0,18,18,18,12,22,63,0.0,1016,23,10,264,7
61aa1e9737a24bc4e304bd22,2014-09-19,18,12,0.0,13,15,13,21,32,73,0.0,1025,18,10,70,14
61aa1e9737a24bc4e304bd23,2014-09-20,22,14,0.0,18,19,18,19,47,81,0.0,1023,22,9,157,13
61aa1e9737a24bc4e304bd24,2014-09-21,26,19,0.0,23,23,22,8,37,88,1.2,1008,26,9,189,5
61aa1e9737a24bc4e304bd25,2014-09-22,21,13,0.0,16,17,16,26,2,70,0.0,1012,21,10,300,18
61aa1e9737a24bc4e304bd26,2014-09-23,22,11,0.0,16,16,16,10,2,70,0.0,1026,22,10,246,7
61aa1e9737a24bc4e304bd27,2014-09-24,21,14,0.0,17,17,17,19,19,73,0.0,1032,21,10,68,13
61aa1e9737a24bc4e304bd28,2014-09-25,15,14,0.0,14,15,14,28,85,89,9.0,1026,15,8,33,18
61aa1e9737a24bc4e304bd29,2014-09-26,27,12,0.0,18,19,18,16,4,74,0.0,1022,27,10,58,11
61aa1e9737a24bc4e304bd2a,2014-09-27,30,16,0.0,23,23,22,9,0,78,0.0,1022,30,10,161,7
61aa1e9737a24bc4e304bd2b,2014-09-28,26,18,0.0,22,22,22,11,12,75,0.0,1019,26,10,206,6
61aa1e9737a24bc4e304bd2c,2014-09-29,25,18,0.0,21,21,21,11,51,68,0.1,1014,25,10,248,6
61aa1e9737a24bc4e304bd2d,2014-09-30,21,17,0.0,19,19,19,11,53,82,1.7,1014,21,7,146,8
61aa1e9737a24bc4e304bd2e,2014-10-01,18,15,0.0,16,16,16,17,87,89,5.8,1016,18,7,31,12
61aa1e9737a24bc4e304bd2f,2014-10-02,19,14,0.0,16,16,16,15,71,84,0.2,1020,19,10,65,10
61aa1e9737a24bc4e304bd30,2014-10-03,20,14,0.0,16,16,16,13,18,79,0.0,1016,20,10,107,9
61aa1e9737a24bc4e304bd31,2014-10-04,20,10,0.0,15,16,15,29,66,85,17.2,1004,20,8,208,19
61aa1e9737a24bc4e304bd32,2014-10-05,15,6,0.0,8,10,8,22,2,65,0.0,1011,15,10,273,15
61aa1e9737a24bc4e304bd33,2014-10-06,20,9,0.0,14,15,14,25,7,70,0.0,1017,20,10,189,16
61aa1e9737a24bc4e304bd34,2014-10-07,22,16,0.0,18,18,18,28,33,75,1.1,1016,22,10,192,17
61aa1e9737a24bc4e304bd35,2014-10-08,21,14,0.0,17,17,17,32,24,74,17.5,1010,21,9,253,20
61aa1e9737a24bc4e304bd36,2014-10-09,19,11,0.0,14,15,14,25,7,65,0.0,1016,19,10,264,15
61aa1e9737a24bc4e304bd37,2014-10-10,18,10,0.0,13,14,13,9,26,65,0.0,1019,18,10,267,6
61aa1e9737a24bc4e304bd38,2014-10-11,13,10,0.0,10,11,10,14,56,88,18.3,1018,13,8,74,10
61aa1e9737a24bc4e304bd39,2014-10-12,19,7,0.0,12,13,12,14,10,70,0.0,1024,19,10,132,9
61aa1e9737a24bc4e304bd3a,2014-10-13,19,10,0.0,15,15,15,13,73,77,1.4,1026,19,9,176,9
61aa1e9737a24bc4e304bd3b,2014-10-14,23,17,0.0,19,20,19,25,37,88,1.7,1022,23,9,177,16
61aa1e9737a24bc4e304bd3c,2014-10-15,24,19,0.0,21,21,21,31,72,93,15.2,1015,24,8,154,18
61aa1e9737a24bc4e304bd3d,2014-10-16,21,15,0.0,19,19,19,22,50,89,30.0,1006,21,7,191,14
61aa1e9737a24bc4e304bd3e,2014-10-17,20,13,0.0,16,16,16,21,15,82,0.5,1006,20,10,238,14
61aa1e9737a24bc4e304bd3f,2014-10-18,19,11,0.0,14,15,14,23,38,80,0.9,1003,19,10,255,14
61aa1e9737a24bc4e304bd40,2014-10-19,11,5,0.0,5,8,5,28,18,69,0.0,1013,11,10,317,19
61aa1e9737a24bc4e304bd41,2014-10-20,14,4,0.0,7,9,7,17,27,68,0.0,1017,14,10,235,11
61aa1e9737a24bc4e304bd42,2014-10-21,19,12,0.0,14,14,14,14,40,80,12.0,1011,19,9,116,9
61aa1e9737a24bc4e304bd43,2014-10-22,12,9,0.0,8,11,8,36,91,92,33.7,1010,12,8,104,25
61aa1e9737a24bc4e304bd44,2014-10-23,13,10,0.0,8,11,8,33,82,86,12.4,1006,13,7,254,23
61aa1e9737a24bc4e304bd45,2014-10-24,16,9,0.0,10,12,10,21,30,79,0.0,1009,16,10,297,14
61aa1e9737a24bc4e304bd46,2014-10-25,17,9,0.0,12,13,12,23,21,77,0.0,1008,17,10,271,14
61aa1e9737a24bc4e304bd47,2014-10-26,14,10,0.0,10,12,10,30,23,74,0.3,1005,14,10,293,19
61aa1e9737a24bc4e304bd48,2014-10-27,16,7,0.0,10,11,10,21,5,74,0.0,1015,16,10,277,14
61aa1e9737a24bc4e304bd49,2014-10-28,20,11,0.0,14,15,14,19,20,80,0.0,1015,20,10,209,11
61aa1e9737a24bc4e304bd4a,2014-10-29,20,11,0.0,15,15,15,22,42,85,1.6,1012,20,9,261,13
61aa1e9737a24bc4e304bd4b,2014-10-30,14,8,0.0,9,11,9,16,18,73,0.1,1015,14,10,310,11
61aa1e9737a24bc4e304bd4c,2014-10-31,11,6,0.0,7,9,7,19,52,76,0.2,1014,11,10,28,13
61aa1e9737a24bc4e304bd4d,2014-11-01,8,5,0.0,3,7,3,35,93,85,17.2,1009,8,8,57,24
61aa1e9737a24bc4e304bd4e,2014-11-02,8,2,0.0,-1,5,-1,41,25,70,1.3,1011,8,9,332,29
61aa1e9737a24bc4e304bd4f,2014-11-03,13,2,0.0,3,7,3,34,7,67,0.0,1020,13,10,279,20
61aa1e9737a24bc4e304bd50,2014-11-04,17,7,0.0,11,12,11,25,22,67,0.0,1020,17,10,235,14
61aa1e9737a24bc4e304bd51,2014-11-05,17,12,0.0,12,13,12,25,29,70,0.0,1019,17,10,254,14
61aa1e9737a24bc4e304bd52,2014-11-06,12,9,0.0,9,10,9,12,84,88,15.2,1011,12,8,227,8
61aa1e9737a24bc4e304bd53,2014-11-07,11,3,0.0,3,7,3,31,33,79,0.7,1006,11,10,297,22
61aa1e9737a24bc4e304bd54,2014-11-08,8,1,0.0,2,5,2,18,18,71,0.0,1015,8,10,249,12
61aa1e9737a24bc4e304bd55,2014-11-09,13,5,0.0,7,9,7,15,31,73,0.0,1014,13,10,260,10
61aa1e9737a24bc4e304bd56,2014-11-10,15,6,0.0,9,10,9,13,8,65,0.0,1020,15,10,224,8
61aa1e9737a24bc4e304bd57,2014-11-11,17,10,0.0,13,13,13,15,28,88,0.0,1017,17,10,151,9
61aa1e9737a24bc4e304bd58,2014-11-12,17,8,0.0,12,13,12,16,40,84,0.1,1014,17,8,226,11
61aa1e9737a24bc4e304bd59,2014-11-13,8,4,0.0,4,6,4,12,36,74,3.1,1018,8,9,307,10
61aa1e9737a24bc4e304bd5a,2014-11-14,5,0,6.1,-2,2,-2,26,26,75,7.2,1018,5,8,310,17
61aa1e9737a24bc4e304bd5b,2014-11-15,5,-1,0.0,-2,1,-2,17,12,67,0.0,1026,5,10,302,13
61aa1e9737a24bc4e304bd5c,2014-11-16,7,1,0.0,1,3,1,13,43,57,0.5,1025,7,9,229,9
61aa1e9737a24bc4e304bd5d,2014-11-17,10,4,0.0,4,6,4,15,82,92,50.4,1008,10,7,184,10
61aa1e9737a24bc4e304bd5e,2014-11-18,-1,-4,0.0,-9,-2,-9,37,5,61,0.0,1013,-1,10,275,28
61aa1e9737a24bc4e304bd5f,2014-11-19,0,-6,0.0,-9,-3,-9,26,19,48,0.0,1022,0,10,248,20
61aa1e9737a24bc4e304bd60,2014-11-20,6,-1,0.0,-4,1,-4,31,27,57,0.0,1015,6,10,255,20
61aa1e9737a24bc4e304bd61,2014-11-21,2,-3,0.0,-6,-1,-6,26,3,56,0.0,1026,2,10,303,19
61aa1e9737a24bc4e304bd62,2014-11-22,5,-3,0.0,-3,1,-3,24,15,58,0.0,1029,5,10,238,16
61aa1e9737a24bc4e304bd63,2014-11-23,12,3,0.0,5,7,5,22,34,74,0.0,1021,12,10,217,13
61aa1e9737a24bc4e304bd64,2014-11-24,18,11,0.0,15,15,15,42,58,93,7.4,1006,18,9,185,23
61aa1e9737a24bc4e304bd65,2014-11-25,13,8,0.0,11,12,11,24,29,75,0.1,1015,13,10,265,14
61aa1e9737a24bc4e304bd66,2014-11-26,6,1,0.0,0,4,0,31,90,88,16.3,1016,6,9,223,21
61aa1e9737a24bc4e304bd67,2014-11-27,3,-1,0.6,-2,2,-2,18,69,89,0.7,1015,3,8,305,12
61aa1e9737a24bc4e304bd68,2014-11-28,2,-4,0.0,-6,-1,-6,26,32,79,0.0,1022,2,10,311,18
61aa1e9737a24bc4e304bd69,2014-11-29,1,-6,0.0,-4,-1,-4,13,30,73,0.0,1026,1,10,242,8
61aa1e9737a24bc4e304bd6a,2014-11-30,10,4,0.0,5,8,5,23,49,84,0.0,1021,10,10,212,13
61aa1e9737a24bc4e304bd6b,2014-12-01,16,5,0.0,8,11,8,28,53,84,0.5,1022,16,7,284,17
61aa1e9737a24bc4e304bd6c,2014-12-02,5,1,0.0,0,4,0,25,91,77,1.0,1034,5,10,52,18
61aa1e9737a24bc4e304bd6d,2014-12-03,7,3,0.0,4,6,4,22,65,90,0.0,1021,7,8,226,15
61aa1e9737a24bc4e304bd6e,2014-12-04,6,2,0.0,0,4,0,21,32,73,0.0,1029,6,10,270,14
61aa1e9737a24bc4e304bd6f,2014-12-05,6,1,0.0,1,4,1,18,74,82,1.2,1033,6,8,85,12
61aa1e9737a24bc4e304bd70,2014-12-06,8,5,0.0,5,7,5,16,100,94,10.0,1023,8,4,125,11
61aa1e9737a24bc4e304bd71,2014-12-07,5,-1,0.0,-3,2,-3,38,31,66,0.2,1031,5,9,58,27
61aa1e9737a24bc4e304bd72,2014-12-08,0,-4,0.0,-7,-1,-7,28,64,62,0.1,1036,0,10,42,22
61aa1e9737a24bc4e304bd73,2014-12-09,5,2,0.0,-2,3,-2,40,94,90,12.1,1013,5,9,143,27
61aa1e9737a24bc4e304bd74,2014-12-10,4,0,0.5,-2,2,-2,30,87,85,1.0,1003,4,9,301,21
61aa1e9737a24bc4e304bd75,2014-12-11,2,-1,0.0,-4,1,-4,29,85,83,0.0,1008,2,10,267,20
61aa1e9737a24bc4e304bd76,2014-12-12,2,-2,0.0,-5,0,-5,27,30,81,0.0,1015,2,10,300,18
61aa1e9737a24bc4e304bd77,2014-12-13,5,-1,0.0,-3,2,-3,29,28,83,0.0,1014,5,10,307,18
61aa1e9737a24bc4e304bd78,2014-12-14,7,1,0.0,0,3,0,23,54,83,0.0,1013,7,10,311,15
61aa1e9737a24bc4e304bd79,2014-12-15,7,1,0.0,3,5,3,11,54,84,0.0,1018,7,10,271,7
61aa1e9737a24bc4e304bd7a,2014-12-16,7,2,0.0,5,6,5,11,73,91,0.2,1017,7,8,139,7
61aa1e9737a24bc4e304bd7b,2014-12-17,11,4,0.0,4,7,4,25,58,85,0.0,1011,11,7,299,16
61aa1e9737a24bc4e304bd7c,2014-12-18,5,1,0.0,-2,3,-2,32,35,75,0.0,1015,5,10,294,22
61aa1e9737a24bc4e304bd7d,2014-12-19,3,-1,0.0,-3,1,-3,23,16,69,0.0,1018,3,10,309,16
61aa1e9737a24bc4e304bd7e,2014-12-20,1,-2,0.0,-1,0,-1,7,30,66,0.0,1025,1,10,214,6
61aa1e9737a24bc4e304bd7f,2014-12-21,2,-1,0.0,-1,1,-1,10,28,72,0.0,1026,2,10,211,8
61aa1e9737a24bc4e304bd80,2014-12-22,5,0,0.0,1,3,1,17,73,90,0.5,1025,5,9,75,11
61aa1e9737a24bc4e304bd81,2014-12-23,7,6,0.0,4,7,4,24,97,93,2.9,1020,7,7,44,16
61aa1e9737a24bc4e304bd82,2014-12-24,11,7,0.0,7,9,7,23,98,97,10.2,1011,11,3,108,13
61aa1e9737a24bc4e304bd83,2014-12-25,10,5,0.0,7,10,7,34,38,79,2.9,1009,10,9,266,21
61aa1e9737a24bc4e304bd84,2014-12-26,8,3,0.0,3,6,3,22,6,79,0.0,1023,8,10,274,14
61aa1e9737a24bc4e304bd85,2014-12-27,11,3,0.0,6,8,6,17,17,84,0.0,1023,11,10,245,10
61aa1e9737a24bc4e304bd86,2014-12-28,10,6,0.0,6,8,6,21,63,85,0.1,1015,10,10,267,13
61aa1e9737a24bc4e304bd87,2014-12-29,5,1,0.0,1,4,1,19,41,66,0.0,1022,5,10,324,13
61aa1e9737a24bc4e304bd88,2014-12-30,0,-2,0.0,-3,0,-3,14,24,54,0.0,1028,0,10,207,11
61aa1e9737a24bc4e304bd89,2014-12-31,-1,-3,0.0,-6,-2,-6,20,30,52,0.0,1026,-1,10,260,15
61aa1e9737a24bc4e304bd8a,2015-01-01,2,-4,0.0,-7,-1,-7,33,5,46,0.0,1020,2,10,248,22
61aa1e9737a24bc4e304bd8b,2015-01-02,5,-1,0.0,-3,1,-3,29,12,62,0.0,1024,5,10,273,18
61aa1e9737a24bc4e304bd8c,2015-01-03,6,0,0.0,-1,3,-1,21,73,82,15.0,1031,6,9,81,14
61aa1e9737a24bc4e304bd8d,2015-01-04,11,6,0.0,6,9,6,27,79,94,10.8,1012,11,8,252,16
61aa1e9737a24bc4e304bd8e,2015-01-05,0,-6,0.0,-7,0,-7,38,36,60,3.7,1021,0,7,294,27
61aa1e9737a24bc4e304bd8f,2015-01-06,-5,-8,1.4,-11,-6,-11,14,64,63,1.7,1024,-5,6,264,11
61aa1e9737a24bc4e304bd90,2015-01-07,-5,-14,0.1,-18,-9,-18,35,23,71,0.3,1018,-5,8,289,26
61aa1e9737a24bc4e304bd91,2015-01-08,-8,-15,0.0,-20,-12,-20,27,18,76,0.0,1028,-8,10,268,19
61aa1e9737a24bc4e304bd92,2015-01-09,-1,-9,0.7,-13,-5,-13,35,39,74,1.8,1019,-1,7,245,23
61aa1e9737a24bc4e304bd93,2015-01-10,-7,-11,0.0,-17,-9,-17,29,2,74,0.0,1031,-7,10,276,20
61aa1e9737a24bc4e304bd94,2015-01-11,1,-10,0.0,-10,-5,-10,19,25,68,0.0,1036,1,10,238,12
61aa1e9737a24bc4e304bd95,2015-01-12,2,-2,0.0,-3,1,-3,17,78,86,10.6,1026,2,6,255,11
61aa1e9737a24bc4e304bd96,2015-01-13,-5,-8,0.5,-11,-4,-11,27,18,72,0.6,1033,-5,9,183,20
61aa1e9737a24bc4e304bd97,2015-01-14,-1,-7,0.0,-9,-4,-9,21,44,68,0.0,1029,-1,10,29,16
61aa1e9737a24bc4e304bd98,2015-01-15,1,-4,0.0,-6,-2,-6,19,9,69,0.0,1019,1,10,305,13
61aa1e9737a24bc4e304bd99,2015-01-16,5,-5,0.0,-7,-1,-7,38,17,61,0.0,1015,5,10,287,27
61aa1e9737a24bc4e304bd9a,2015-01-17,-2,-8,0.0,-10,-4,-10,20,6,48,0.0,1027,-2,10,255,15
61aa1e9737a24bc4e304bd9b,2015-01-18,4,0,0.0,-1,2,-1,19,82,90,46.2,1014,4,8,188,10
61aa1e9737a24bc4e304bd9c,2015-01-19,4,1,0.0,-3,2,-3,37,31,78,0.0,1010,4,10,281,23
61aa1e9737a24bc4e304bd9d,2015-01-20,4,-1,0.1,-3,1,-3,22,23,69,0.1,1014,4,10,302,15
61aa1e9737a24bc4e304bd9e,2015-01-21,1,-2,0.3,-4,-1,-4,10,53,51,0.3,1021,1,9,72,8
61aa1e9737a24bc4e304bd9f,2015-01-22,3,-1,0.3,-3,0,-3,16,60,67,0.4,1024,3,9,318,12
61aa1e9737a24bc4e304bda0,2015-01-23,3,-2,0.0,-3,1,-3,17,24,68,0.0,1024,3,10,265,13
61aa1e9737a24bc4e304bda1,2015-01-24,2,0,0.0,-4,1,-4,28,74,93,24.8,1001,2,8,201,18
61aa1e9737a24bc4e304bda2,2015-01-25,2,-2,0.1,-6,0,-6,33,36,83,0.2,1008,2,10,259,21
61aa1e9737a24bc4e304bda3,2015-01-26,-3,-5,0.3,-11,-4,-11,38,98,88,8.0,1013,-3,1,45,28
61aa1e9737a24bc4e304bda4,2015-01-27,-2,-6,0.2,-12,-4,-12,40,96,90,12.6,1007,-2,2,258,29
61aa1e9737a24bc4e304bda5,2015-01-28,-2,-8,0.0,-13,-6,-13,32,18,82,0.0,1018,-2,10,325,20
61aa1e9737a24bc4e304bda6,2015-01-29,0,-9,0.0,-9,-4,-9,18,57,78,0.0,1024,0,10,228,11
61aa1e9737a24bc4e304bda7,2015-01-30,1,-8,4.0,-8,-1,-8,36,72,86,5.2,1013,1,4,282,24
61aa1e9737a24bc4e304bda8,2015-01-31,-6,-11,0.0,-18,-9,-18,44,2,82,0.0,1020,-6,10,314,31
61aa1e9737a24bc4e304bda9,2015-02-01,1,-7,0.8,-8,-3,-8,20,52,87,1.0,1022,1,8,240,12
61aa1e9737a24bc4e304bdaa,2015-02-02,2,-11,4.0,-8,-2,-8,37,86,94,41.5,1003,2,4,210,25
61aa1e9737a24bc4e304bdab,2015-02-03,-6,-13,0.0,-16,-9,-16,28,21,85,0.0,1024,-6,10,282,17
61aa1e9737a24bc4e304bdac,2015-02-04,2,-9,0.0,-7,-2,-7,22,47,82,0.2,1022,2,10,215,12
61aa1e9737a24bc4e304bdad,2015-02-05,0,-11,0.4,-11,-4,-11,38,36,86,1.6,1017,0,6,307,25
61aa1e9737a24bc4e304bdae,2015-02-06,-5,-15,0.0,-17,-9,-17,31,11,84,0.0,1023,-5,10,280,19
61aa1e9737a24bc4e304bdaf,2015-02-07,2,-7,0.3,-7,-3,-7,19,56,83,0.4,1020,2,9,232,11
61aa1e9737a24bc4e304bdb0,2015-02-08,2,-2,0.0,-3,1,-3,19,96,89,0.6,1013,2,8,92,12
61aa1e9737a24bc4e304bdb1,2015-02-09,-3,-5,1.4,-11,-4,-11,33,100,95,9.1,1015,-3,7,41,24
61aa1e9737a24bc4e304bdb2,2015-02-10,1,-5,1.6,-9,-2,-9,34,78,92,1.9,1018,1,4,17,23
61aa1e9737a24bc4e304bdb3,2015-02-11,-2,-8,0.0,-11,-5,-11,25,26,88,0.0,1017,-2,10,61,16
61aa1e9737a24bc4e304bdb4,2015-02-12,1,-8,0.6,-9,-3,-9,27,47,87,1.2,1010,1,8,266,18
61aa1e9737a24bc4e304bdb5,2015-02-13,-9,-15,0.0,-21,-12,-21,33,19,83,0.2,1020,-9,9,309,24
61aa1e9737a24bc4e304bdb6,2015-02-14,-1,-13,2.4,-11,-6,-11,20,78,83,2.8,1009,-1,7,187,13
61aa1e9737a24bc4e304bdb7,2015-02-15,-9,-15,0.0,-22,-11,-22,55,76,87,4.9,1009,-9,1,315,41
61aa1e9737a24bc4e304bdb8,2015-02-16,-8,-15,0.0,-21,-12,-21,31,55,83,0.0,1022,-8,10,301,23
61aa1e9737a24bc4e304bdb9,2015-02-17,-5,-9,6.4,-13,-8,-13,15,83,91,7.6,1014,-5,5,161,11
61aa1e9737a24bc4e304bdba,2015-02-18,-2,-10,0.0,-11,-6,-11,13,49,86,0.1,1011,-2,10,224,8
61aa1e9737a24bc4e304bdbb,2015-02-19,-8,-14,0.4,-19,-10,-19,42,58,83,0.9,1010,-8,5,294,30
61aa1e9737a24bc4e304bdbc,2015-02-20,-9,-18,0.0,-24,-14,-24,35,39,85,0.1,1025,-9,8,288,25
61aa1e9737a24bc4e304bdbd,2015-02-21,-2,-14,4.2,-13,-7,-13,23,61,86,12.7,1029,-2,7,217,15
61aa1e9737a24bc4e304bdbe,2015-02-22,2,0,0.0,-2,1,-2,12,84,97,14.4,1022,2,5,274,7
61aa1e9737a24bc4e304bdbf,2015-02-23,-7,-15,0.0,-17,-8,-17,36,33,83,0.0,1027,-7,9,320,24
61aa1e9737a24bc4e304bdc0,2015-02-24,-8,-18,0.0,-19,-12,-19,19,33,83,0.0,1023,-8,10,252,12
61aa1e9737a24bc4e304bdc1,2015-02-25,1,-10,0.0,-10,-4,-10,23,16,86,0.0,1012,1,10,278,14
61aa1e9737a24bc4e304bdc2,2015-02-26,-4,-7,1.0,-12,-6,-12,23,79,88,2.3,1017,-4,8,62,16
61aa1e9737a24bc4e304bdc3,2015-02-27,-4,-11,0.0,-14,-7,-14,22,43,84,0.0,1030,-4,10,327,14
61aa1e9737a24bc4e304bdc4,2015-02-28,-4,-12,0.0,-13,-8,-13,18,6,80,0.0,1042,-4,10,299,11
61aa1e9737a24bc4e304bdc5,2015-03-01,-3,-9,6.0,-8,-5,-8,11,82,90,17.3,1034,-3,6,243,7
61aa1e9737a24bc4e304bdc6,2015-03-02,0,-4,0.0,-7,-1,-7,30,41,87,3.0,1022,0,9,297,19
61aa1e9737a24bc4e304bdc7,2015-03-03,0,-10,7.0,-9,-4,-9,23,63,85,15.8,1026,0,7,230,15
61aa1e9737a24bc4e304bdc8,2015-03-04,3,1,0.0,-2,2,-2,25,91,98,19.2,1012,3,6,248,14
61aa1e9737a24bc4e304bdc9,2015-03-05,-1,-7,29.9,-9,-3,-9,27,89,94,43.6,1021,-1,4,326,19
61aa1e9737a24bc4e304bdca,2015-03-06,-3,-13,0.0,-15,-9,-15,20,12,84,0.2,1032,-3,10,289,12
61aa1e9737a24bc4e304bdcb,2015-03-07,1,-12,0.1,-11,-5,-11,28,28,89,0.2,1024,1,10,248,16
61aa1e9737a24bc4e304bdcc,2015-03-08,2,0,0.0,-3,2,-3,25,52,96,0.1,1019,2,10,262,13
61aa1e9737a24bc4e304bdcd,2015-03-09,5,-2,0.0,-1,2,-1,22,68,95,2.1,1023,5,7,287,12
61aa1e9737a24bc4e304bdce,2015-03-10,7,0,0.0,1,4,1,22,65,78,2.0,1021,7,8,234,14
61aa1e9737a24bc4e304bdcf,2015-03-11,9,3,0.0,3,6,3,24,56,80,1.9,1018,9,9,220,15
61aa1e9737a24bc4e304bdd0,2015-03-12,8,3,0.0,2,5,2,27,61,79,2.3,1016,8,9,197,17
61aa1e9737a24bc4e304bdd1,2015-03-13,6,1,0.0,0,4,0,28,61,75,3.1,1016,6,9,209,19
61aa1e9737a24bc4e304bdd2,2015-03-14,7,2,0.0,1,4,1,29,56,76,4.1,1014,7,9,196,19
61aa1e9737a24bc4e304bdd3,2015-03-15,7,2,0.0,1,5,1,26,63,80,1.1,1013,7,9,185,17
61aa1e9737a24bc4e304bdd4,2015-03-16,7,2,0.0,2,5,2,20,63,80,0.7,1016,7,9,201,14
61aa1e9737a24bc4e304bdd5,2015-03-17,8,1,0.0,2,5,2,20,46,71,0.0,1020,8,9,219,13
61aa1e9737a24bc4e304bdd6,2015-03-18,9,2,0.0,3,6,3,21,48,72,0.6,1019,9,9,180,14
61aa1e9737a24bc4e304bdd7,2015-03-19,4,-2,0.0,-3,2,-3,23,26,60,0.7,1026,4,10,297,16
61aa1e9737a24bc4e304bdd8,2015-03-20,2,-1,7.6,-4,0,-4,22,88,80,16.8,1025,2,6,83,16
61aa1e9737a24bc4e304bdd9,2015-03-21,8,-1,0.0,0,3,0,19,64,83,1.3,1016,8,10,202,12
61aa1e9737a24bc4e304bdda,2015-03-22,2,-3,0.0,-6,0,-6,32,15,73,0.0,1019,2,10,325,21
61aa1e9737a24bc4e304bddb,2015-03-23,1,-5,0.0,-9,-2,-9,27,12,57,0.0,1025,1,10,327,21
61aa1e9737a24bc4e304bddc,2015-03-24,6,-3,0.0,-1,2,-1,10,15,59,0.0,1027,6,10,137,8
